case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,next_action,provenance_hash
usb_2021_q4,USB,U.S. Bancorp,vendor,transcript,licensed-vendor://blocked/USB/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:6243046e73f519f67608647a847309755b416fcd30c45b41ea5d23914b892670
pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=PNC+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ea52ae685d71f7b07db2fe45a76cec27f60a15f5d83b32a9db59c26671b27425
pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",vendor,transcript,licensed-vendor://blocked/PNC/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:36e29f1801da15edc9208bb8375d90f7203d762f57fae64c778b6b15db6989bc
tfc_2021_q4,TFC,Truist Financial Corporation,youtube,video,https://www.youtube.com/results?search_query=TFC+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:09d4e9113adb86a24916daa31e31cddb134c057c031ae0727d465bc6fc3b007b
tfc_2021_q4,TFC,Truist Financial Corporation,vendor,transcript,licensed-vendor://blocked/TFC/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:abe74f133c772fc8a53217cc027ffb77c69224000461b658da67a0bbab25b777
cof_2021_q4,COF,Capital One Financial Corporation,youtube,video,https://www.youtube.com/results?search_query=COF+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e1fe3c65099bf7018b38fb328364f1c47f9267d2708516471f3fbfb8d6907159
cof_2021_q4,COF,Capital One Financial Corporation,vendor,transcript,licensed-vendor://blocked/COF/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:7ebab3200d42944e3120cdf7e06ebb76f3477eceef389abcf8fcac3f1fcc6a18
axp_2021_q4,AXP,American Express Company,youtube,video,https://www.youtube.com/results?search_query=AXP+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:5f448674ab5f45b12001f1f68ec76d474c060808b1bbcbb5832f1fd69ab46bd0
axp_2021_q4,AXP,American Express Company,vendor,transcript,licensed-vendor://blocked/AXP/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:67ad1dc92adcc6ed6cee5a3c6c6d653e359d87e8002cb2fcd95df5e0a036d11a
v_2021_q4,V,Visa Inc.,youtube,video,https://www.youtube.com/results?search_query=V+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:c86ad182a69a4ac313a9e38ef65df6dd46c58e42629bc294fd02cc8d57b52824
v_2021_q4,V,Visa Inc.,vendor,transcript,licensed-vendor://blocked/V/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8257924075d068fd9930c607f14ad035bf66db169a4eb0e4c5bae3913891d3ef
ma_2021_q4,MA,Mastercard Incorporated,youtube,video,https://www.youtube.com/results?search_query=MA+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ed9c419e97dee1b8e8aefbb928bb09f080f24da66b8364ad2c0b9685ed3273b4
ma_2021_q4,MA,Mastercard Incorporated,vendor,transcript,licensed-vendor://blocked/MA/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:62eade0f1b5a4e510fa98a8fb91a953a5887eb3459bc3fb68a0bdd819d53394c
fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",youtube,video,https://www.youtube.com/results?search_query=FIS+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e00b27369e9a39cc0690c84545875cb46db890e910734a3149398b1e2c5f88b1
fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",vendor,transcript,licensed-vendor://blocked/FIS/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:059de8e17f7202718c80892761b1fc1b64f9a74d6fa022588dcf26a1b4e694c3
gpn_2021_q4,GPN,Global Payments Inc.,youtube,video,https://www.youtube.com/results?search_query=GPN+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:08f9628b9f50f1ad95b84346b35040ff76311e58c7d1ada9b66e538650c79164
gpn_2021_q4,GPN,Global Payments Inc.,vendor,transcript,licensed-vendor://blocked/GPN/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:11c0efcf2176eb989db75a14712907b9fa9cdc8d185cf48d7aec8d36d80964de
blk_2021_q4,BLK,"BlackRock, Inc.",youtube,video,https://www.youtube.com/results?search_query=BLK+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:87d3cfb9998251cc98dac5644bbc908e244fa1af4bf67dc0533b2fd0ca3014d7
blk_2021_q4,BLK,"BlackRock, Inc.",vendor,transcript,licensed-vendor://blocked/BLK/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:9a405953ee4d50e0ffd4955958a4fe544d8c434103fa8147b92f96b2c21bd52c
bx_2021_q4,BX,Blackstone Inc.,youtube,video,https://www.youtube.com/results?search_query=BX+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:5e3f17386f651657f089a472ce0297907d08d1ff7cbc903a8ae1417860dd9ee4
bx_2021_q4,BX,Blackstone Inc.,vendor,transcript,licensed-vendor://blocked/BX/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:c04d3d4c13f0d70df0ef5bd137233cdbacb53fe7ec749428734d2fde0bd4ab01
schw_2021_q4,SCHW,The Charles Schwab Corporation,youtube,video,https://www.youtube.com/results?search_query=SCHW+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:acfc0539b734297e09bd816ba1920c3bcc792e296d8023120e6e2be50f75978d
schw_2021_q4,SCHW,The Charles Schwab Corporation,vendor,transcript,licensed-vendor://blocked/SCHW/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:508be736121c76025a53baad59b55c1dbca29d118e536402875514f7417d8e35
ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",youtube,video,https://www.youtube.com/results?search_query=ICE+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8dcf4e0b8b6df75c74dc89e614b7db367352a930fce50f7098bd946a133a67ca
ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",vendor,transcript,licensed-vendor://blocked/ICE/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:97a894b280529c60db17d9711429fc72fd302c6e39f6a97d8043e0cf0e6ce504
spgi_2021_q4,SPGI,S&P Global Inc.,youtube,video,https://www.youtube.com/results?search_query=SPGI+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f9659326f206b187a56c9a943270908a73bc88196f61a812dba5473810711b9e
spgi_2021_q4,SPGI,S&P Global Inc.,vendor,transcript,licensed-vendor://blocked/SPGI/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:86570f314769cd476ab227e664238e1c2cd8d55b98129f39f07968ed6d2c87a7
mco_2021_q4,MCO,Moody's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCO+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:9f53c3f58da0c80ba5298fc9b1db2874673dd8a49280690043f4516c60e0cf13
mco_2021_q4,MCO,Moody's Corporation,vendor,transcript,licensed-vendor://blocked/MCO/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8f8ea2d4baf0d66dd96cb8e525a1e6f6e9edd21efd1cf18d4c3065e55d9fffa4
aon_2021_q4,AON,Aon plc,youtube,video,https://www.youtube.com/results?search_query=AON+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:300d80769ee11cfb113d6da3d47caff16f52f69f2ea83430cf82cec070e7ff35
aon_2021_q4,AON,Aon plc,vendor,transcript,licensed-vendor://blocked/AON/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:bb3dbc652a706298ae64825528a3be022d3fbb4e603b0a02a4be76609401b044
aig_2021_q4,AIG,"American International Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=AIG+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b885c9595765b435861bbc5391b3e9f93d495814861dcae94fd9c797fed970d6
aig_2021_q4,AIG,"American International Group, Inc.",vendor,transcript,licensed-vendor://blocked/AIG/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:3948b2877583135ffecb55751ce192bff348c6de20425eaf844cc2a51626967d
met_2021_q4,MET,"MetLife, Inc.",youtube,video,https://www.youtube.com/results?search_query=MET+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:6bc8cda7c4f4f85b0f0946790d426383aa80262245f766d5e73923a8554d6f45
met_2021_q4,MET,"MetLife, Inc.",vendor,transcript,licensed-vendor://blocked/MET/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:5ee332d5c9f9b8aeaafbc5c0d079af9931b6357c40123ece5c8bc382889e4c48
pru_2021_q4,PRU,"Prudential Financial, Inc.",youtube,video,https://www.youtube.com/results?search_query=PRU+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:32e3d82aed0c712ae66a6fe98f7633ee424feb08a608b146c0a3de4e3880b0e8
pru_2021_q4,PRU,"Prudential Financial, Inc.",vendor,transcript,licensed-vendor://blocked/PRU/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:423599e648d2f89d3845a4d1a8e5afc71007a551b2cd15cbb45b07804c327fb8
trv_2021_q4,TRV,"The Travelers Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=TRV+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:5a18700ac2f1a9afca2a3199706f329a9314d8ac82dd8c3ac0a1f249e6aa7db9
trv_2021_q4,TRV,"The Travelers Companies, Inc.",vendor,transcript,licensed-vendor://blocked/TRV/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:027abce574c616b6073cacbbb6180c9ef3f06deb216e0be6cd98d0eb05a206a2
cb_2021_q4,CB,Chubb Limited,youtube,video,https://www.youtube.com/results?search_query=CB+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:bea7fa9b9e6b3e371f05088901ad01e80893be1a2340ba230301fedb8a6e2710
cb_2021_q4,CB,Chubb Limited,vendor,transcript,licensed-vendor://blocked/CB/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1710f88d1275adc5f37b8ffd19d3c1c4cbb9b4a54a13c7a1879479b1872522a9
jnj_2021_q4,JNJ,Johnson & Johnson,youtube,video,https://www.youtube.com/results?search_query=JNJ+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:55dcea23502897fa62613d13b884383531dfc9b6657bca17685a095d748ef3b1
jnj_2021_q4,JNJ,Johnson & Johnson,vendor,transcript,licensed-vendor://blocked/JNJ/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:3fab36c1242a08eeddb19c7da8814c8617516ec729eeb9f58a9fe1e9add14bec
lly_2021_q4,LLY,Eli Lilly and Company,youtube,video,https://www.youtube.com/results?search_query=LLY+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b36d9cda206e52c055b7a645f0277c279966b69516a99a0e89b7eb184fbdc6f7
lly_2021_q4,LLY,Eli Lilly and Company,vendor,transcript,licensed-vendor://blocked/LLY/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:45ca0f1e22612d71cde307807888820e95fd1e0d2df74d493d2368c6a68f5edc
mrk_2021_q4,MRK,"Merck & Co., Inc.",youtube,video,https://www.youtube.com/results?search_query=MRK+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:4f6af7d22d2b00dae72715d9a3915da3b7236dab4b547a9365769fb6361f93e4
mrk_2021_q4,MRK,"Merck & Co., Inc.",vendor,transcript,licensed-vendor://blocked/MRK/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:1c9829fb19c1becc46dfe839b0b0b2553786e39e8f3f8f5d0ebfee83e1f014df
pfe_2021_q4,PFE,Pfizer Inc.,youtube,video,https://www.youtube.com/results?search_query=PFE+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d860a775a7092d434da80ac7baf2bb8367a9da8e31b53e19ee8eab284a620890
pfe_2021_q4,PFE,Pfizer Inc.,vendor,transcript,licensed-vendor://blocked/PFE/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b24100436f1f319f1a3e8d2a80cdbd2ee6ef3295c525467af37e544a8d49caa0
unh_2021_q4,UNH,UnitedHealth Group Incorporated,youtube,video,https://www.youtube.com/results?search_query=UNH+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a08083ac7c1a21ddb3d20f54e690d2057311d46074588941f131c484863b5b17
unh_2021_q4,UNH,UnitedHealth Group Incorporated,vendor,transcript,licensed-vendor://blocked/UNH/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:83d7180d9bfae24d0885822bb00d371ef07f5156014da42d57b1ba1cc4889e49
cvs_2021_q4,CVS,CVS Health Corporation,youtube,video,https://www.youtube.com/results?search_query=CVS+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a22080f939a40b72fe1fc87811ba73abedc13c4c19ee52730bc5433f78c2697b
cvs_2021_q4,CVS,CVS Health Corporation,vendor,transcript,licensed-vendor://blocked/CVS/2021/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:88b31df5e95e42451f5f5df494bd7ca8caf9c480869e2530db5db52db1c36272
abt_2021_q4,ABT,Abbott Laboratories,youtube,video,https://www.youtube.com/results?search_query=ABT+2021+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:06b2bc26c19b2b9bd91c6fe45077e9e01c9fd4d538f4f70ccdf1d8927bbe1c79
